station_id,time_norm,weather_idx,sports_flag,delay_minutes
102,0.208333,0.205,0.0,2.2041
139,0.666667,0.15,0.0,2.9956
106,0.208333,0.1875,0.2,2.4194
55,0.708333,0.15,0.0,0.0
35,0.875,0.3737,0.0,0.0
65,0.708333,0.15,0.0,2.2086
98,0.25,0.15,0.0,0.0847
64,0.166667,0.2087,0.0,1.2044
39,0.208333,0.15,0.0,1.8592
95,0.916667,0.15,0.0,0.1375
70,0.083333,1.0,0.0,0.362
82,0.916667,0.1036,0.0,0.33
90,0.875,0.15,0.0,0.7391
59,0.541667,0.15,0.0,0.0
37,0.333333,0.15,0.0,3.1854
19,0.208333,0.3392,0.0,0.0
85,0.958333,0.15,0.0,0.7858
132,0.833333,0.15,0.0,2.9665
68,0.291667,0.15,0.0,3.0416
88,0.625,0.15,0.0,0.0
54,0.875,0.15,0.0,0.0
123,0.083333,0.341,0.0,0.0
92,0.583333,0.15,0.0,0.0
105,0.625,0.15,0.0,0.4602
55,0.041667,0.2375,0.0,0.0
136,0.0,0.15,0.0,0.0
15,0.25,0.15,0.0,0.0
57,0.291667,0.15,0.0,0.0
35,0.75,0.15,0.0,4.6324
67,0.625,0.1638,0.0,1.1695
27,0.458333,0.15,0.0,1.0465
18,0.208333,0.1625,0.0,0.0
60,0.708333,0.15,0.0,0.0
84,0.583333,0.15,0.0,0.6496
4,0.541667,0.15,0.0,0.8522
6,0.708333,0.15,0.0,0.2275
97,0.958333,0.0855,0.0,0.0
41,0.208333,0.1625,0.0,1.1685
18,0.083333,0.15,0.0,0.4623
9,0.25,0.15,0.2,0.0
108,0.083333,0.205,0.0,0.7247
107,0.375,0.15,0.0,0.0
116,0.791667,0.15,0.0,2.7401
117,0.25,0.1812,0.0,0.0
1,0.416667,0.02,0.0,0.3272
86,0.625,0.15,0.0,2.6982
40,0.125,0.1625,0.0,0.0
65,0.458333,0.1625,0.0,0.0
28,0.041667,0.15,0.0,0.0
126,0.125,0.15,0.0,0.0
115,0.833333,0.1127,0.0,1.9794
48,0.75,0.1937,0.0,2.3351
102,0.208333,0.15,0.0,0.0
11,0.541667,0.15,0.0,0.8067
9,0.0,0.1825,0.0,0.0
113,0.75,0.15,0.0,1.2366
88,0.583333,0.15,0.0,0.0
95,0.958333,0.15,0.0,0.0
111,0.291667,0.205,0.0,0.0
64,0.791667,0.1305,0.0,1.5063
86,0.833333,0.45,0.0,0.0
81,0.625,0.2,0.0,3.5191
110,0.041667,0.15,0.0,0.0647
46,0.0,0.2153,0.0,1.7445
48,0.75,0.15,0.0,2.7565
81,0.708333,0.15,0.0,2.5712
130,0.166667,0.15,0.0,0.0
134,0.375,0.275,0.0,3.3651
16,0.916667,0.15,0.0,0.0
25,0.208333,0.1537,0.0,1.8501
34,0.625,0.15,0.0,0.1619
50,0.0,0.15,0.0,0.0
31,0.666667,0.15,0.0,1.7164
35,0.083333,0.1164,0.0,0.0
132,0.291667,0.15,0.0,0.0
8,0.666667,0.2762,0.0,4.9965
117,0.458333,0.15,0.0,0.2901
18,0.25,0.15,0.0,0.0
21,0.0,0.3125,0.0,1.2233
64,0.083333,0.15,0.0,0.0
83,0.5,0.175,0.0,0.1621
33,0.541667,0.45,0.0,0.0
140,0.958333,0.15,0.0,0.8466
5,0.916667,0.1625,0.0,2.1312
48,0.708333,0.15,0.0,1.6683
61,0.5,0.15,0.0,2.665
33,0.208333,0.3513,0.0,0.0
47,0.0,0.15,0.0,1.8656
74,0.75,0.45,0.0,5.2475
16,0.541667,0.15,0.0,0.0
110,0.958333,0.1133,0.0,0.0
29,0.875,0.15,0.0,0.0
107,0.416667,0.15,0.0,0.0
50,0.291667,0.1663,0.0,1.3924
57,0.125,0.1236,0.0,0.0248
105,0.916667,0.15,0.0,0.4775
118,0.625,1.0,0.0,0.0
126,0.458333,0.15,0.0,0.4401
28,0.291667,0.15,0.0,0.0
136,0.583333,0.15,0.0,0.194
32,0.583333,0.15,0.0,0.507
66,0.75,0.15,0.0,0.0275
16,0.666667,0.15,0.0,0.0
48,0.041667,0.15,0.0,0.2263
1,0.958333,0.15,0.0,0.0
31,0.25,0.15,0.0,0.0
21,0.25,0.1625,0.0,0.0
36,0.833333,0.15,0.0,0.0
34,0.083333,0.15,0.0,0.7568
42,0.916667,0.1613,0.0,0.9791
99,0.083333,0.15,0.0,0.0
104,0.375,0.0945,0.0,2.613
50,0.125,0.15,0.0,0.0
61,0.375,0.15,0.0,0.0
111,0.708333,0.15,0.0,3.3663
75,0.833333,0.15,0.0,1.5861
90,0.625,0.15,0.0,2.4356
19,0.25,0.15,0.0,0.0
49,0.0,0.2948,0.0,0.0
95,0.0,0.165,0.0,0.0
1,0.833333,0.15,0.0,0.0
35,0.583333,0.15,0.0,0.5056
108,0.25,0.2637,0.0,1.1107
65,0.416667,0.15,0.0,1.2047
127,0.666667,0.15,1.0,4.3995
63,0.0,0.205,0.0,0.0
35,0.375,0.15,0.0,4.3276
52,0.458333,0.26,0.0,2.5855
36,0.875,0.1937,0.0,1.197
33,0.125,0.15,0.0,0.3823
88,0.833333,0.309,0.0,0.0
58,0.125,0.15,0.0,0.2445
18,0.541667,0.165,0.2,0.0
124,0.958333,0.1436,0.0,0.0
25,0.416667,0.0909,0.0,1.676
65,0.541667,0.1875,0.0,0.5265
79,0.708333,0.15,0.0,1.0548
95,0.833333,0.15,0.0,2.7413
83,0.708333,0.175,0.0,0.0796
83,0.75,0.235,0.0,0.9631
67,0.375,0.15,0.0,2.1241
110,0.125,0.15,0.0,0.0
126,0.291667,0.175,0.0,0.6464
91,0.916667,0.15,0.0,0.0
84,0.375,0.511,0.0,2.3746
49,0.458333,0.15,0.0,0.0
107,0.166667,0.15,0.0,0.0
111,0.333333,0.0982,0.0,0.0
54,0.291667,0.15,0.0,3.1622
101,0.0,0.15,0.0,0.0
87,0.791667,0.15,0.2,1.4211
43,0.333333,0.425,0.0,0.0
39,0.541667,0.2512,0.0,0.0
24,0.875,0.2587,0.0,0.0
96,0.833333,0.15,0.0,0.0
21,0.375,0.15,0.0,0.8935
57,0.833333,0.1625,0.0,0.0
85,0.041667,0.15,0.0,0.0
5,0.166667,0.318,0.0,0.0
24,0.166667,0.15,0.0,0.0649
87,0.416667,0.15,0.0,0.8814
21,0.833333,0.15,0.0,0.0
59,0.0,0.15,0.2,0.0
107,0.625,0.1875,0.0,0.5742
87,0.083333,0.15,0.0,1.1455
28,0.875,0.15,0.0,0.0
18,0.25,0.15,0.3,0.0
46,0.208333,0.2112,0.0,2.1323
20,0.458333,0.15,0.0,0.1613
79,0.5,0.1473,0.0,0.0
65,0.458333,0.15,0.0,1.0736
45,0.916667,0.2987,0.0,0.0
51,0.708333,0.15,0.0,2.4708
90,0.291667,0.15,0.0,0.0
112,0.333333,0.215,0.0,1.2686
15,0.458333,0.0855,0.0,1.3806
71,0.166667,0.25,0.0,0.1219
88,0.375,0.15,0.0,0.0
72,0.166667,0.15,0.0,0.0
102,0.583333,0.1537,0.2,0.0
65,0.208333,0.15,0.0,1.539
64,0.5,0.175,0.0,0.0
133,0.208333,0.1905,0.0,0.0
44,0.875,0.15,0.0,0.0
63,0.041667,0.15,0.0,0.0
69,0.125,0.231,0.0,1.6223
49,0.75,0.15,0.0,1.7142
21,0.791667,0.15,0.0,0.3393
28,0.791667,0.15,0.0,2.2799
8,0.291667,0.15,0.0,0.0
42,0.625,0.15,0.2,0.0
104,0.708333,0.15,0.0,0.0
85,0.875,0.1361,0.0,0.0
10,0.166667,0.15,0.0,0.0
86,0.541667,0.2887,0.0,0.0
53,0.333333,0.2375,0.0,0.2346
88,0.458333,0.2725,0.0,0.9423
125,0.583333,0.16,0.0,0.0
117,0.333333,0.15,0.0,3.3258
116,0.541667,0.15,0.0,1.4759
3,0.041667,0.15,0.0,0.0
133,0.125,0.15,0.0,0.0
49,0.375,0.15,0.0,0.2368
74,0.083333,0.15,0.0,0.9819
77,0.791667,0.0636,0.2,1.2448
90,0.333333,0.185,0.0,1.1857
98,0.958333,0.15,0.0,0.0
33,0.875,0.0691,0.0,0.4564
18,0.958333,0.2025,0.0,0.0
85,0.333333,0.175,0.0,5.237
128,0.5,0.15,0.0,0.6623
17,0.041667,0.15,0.0,0.2247
61,0.625,0.3125,0.0,0.9449
118,0.166667,0.3812,0.2,0.0
87,0.958333,0.15,0.0,1.1437
62,0.958333,0.15,0.0,0.2724
122,0.291667,0.15,0.0,0.0
46,0.541667,0.25,0.0,0.1435
48,0.333333,0.1625,0.0,0.3681
38,0.125,0.15,0.0,0.0
5,0.791667,0.15,0.0,0.0
62,0.541667,0.15,0.0,0.0
79,0.375,0.1327,0.0,0.0
5,0.416667,0.1625,0.0,1.7934
31,0.75,0.1625,0.0,0.0587
24,0.0,0.0145,0.0,1.0678
140,0.625,0.15,0.0,2.8597
46,0.583333,0.15,0.0,0.0
103,0.083333,0.15,0.2,0.0891
135,0.708333,0.2675,0.0,1.8548
70,0.25,0.1675,0.0,0.0
22,0.666667,0.15,0.0,0.5582
1,0.791667,0.15,0.0,0.0
80,0.083333,0.15,0.0,1.8138
38,0.791667,0.15,0.0,1.0452
51,0.583333,0.0982,0.0,2.8668
93,0.416667,0.175,0.0,0.4164
91,0.541667,0.1638,0.0,4.0884
29,0.958333,0.15,0.0,0.0
46,0.166667,0.1625,0.0,0.8217
78,0.125,0.1436,0.0,0.0
23,0.625,0.15,0.0,1.7274
10,0.958333,0.15,0.0,0.0
89,0.916667,0.1955,0.0,0.0
88,0.25,0.1145,0.0,0.0
56,0.416667,0.0236,0.0,2.5997
14,0.875,0.15,0.0,0.5028
26,0.291667,0.182,0.0,0.7685
99,0.5,0.15,0.0,2.0057
9,0.0,0.15,0.0,1.0283
15,0.166667,0.15,0.0,3.6067
127,0.041667,0.1625,0.0,0.81
68,0.833333,0.15,0.0,1.4084
131,0.916667,0.15,0.0,0.0
5,0.5,0.15,0.0,1.0855
18,0.541667,0.15,0.0,0.0
26,0.708333,0.15,0.0,0.7078
99,0.625,0.15,0.0,4.0847
44,0.208333,0.15,0.0,1.2636
126,0.791667,0.45,0.0,2.3621
32,0.625,0.15,0.0,0.7656
93,0.833333,0.085,0.0,1.2794
129,0.958333,0.15,0.0,0.0
51,0.625,0.45,0.0,1.3581
29,0.75,0.15,0.0,0.0
128,0.083333,0.15,0.0,2.0372
1,0.875,0.2,0.0,0.0
39,0.458333,0.15,0.0,0.0
107,0.208333,0.1537,0.0,0.0
123,0.625,0.15,0.0,0.0
130,0.375,0.15,0.0,3.5582
32,0.125,0.1625,0.0,0.7749
3,0.583333,0.15,0.0,0.0
12,0.041667,0.15,0.0,0.0
136,0.958333,0.1775,0.0,0.3387
2,0.333333,0.3143,0.0,2.8652
97,0.166667,0.2288,0.0,0.0
91,0.25,0.15,0.0,0.0
6,0.333333,0.15,0.0,3.0284
85,0.0,0.1382,0.0,1.0928
95,0.375,0.175,0.0,0.0
79,0.291667,0.1537,0.0,0.1896
139,0.083333,0.1875,0.0,2.3457
63,0.875,0.15,0.0,0.0
88,0.75,0.15,0.0,0.0
75,0.541667,0.15,0.0,0.3448
135,0.541667,0.15,0.2,2.2043
17,0.791667,0.15,0.0,0.3041
106,0.708333,0.15,0.2,0.0
114,0.125,0.15,0.0,0.9444
107,0.125,0.15,0.0,2.09
139,0.333333,0.15,0.0,0.5019
104,0.583333,0.185,0.0,0.0
65,0.666667,0.203,0.0,0.455
40,0.75,0.15,0.0,0.1892
42,0.25,0.4,0.0,0.8817
61,0.458333,0.15,0.0,0.0
119,0.041667,0.15,0.0,1.395
39,0.708333,0.15,0.0,1.8496
39,0.541667,0.15,0.0,2.2534
40,0.75,0.15,0.0,0.8983
117,0.541667,0.15,0.0,0.0
91,0.458333,0.15,0.0,0.0
101,0.208333,0.074,0.0,0.387
30,0.875,0.1127,0.0,2.0677
51,0.708333,0.15,0.0,3.0354
126,0.5,0.15,0.0,2.8123
38,0.083333,0.1436,0.0,0.947
49,0.958333,0.15,0.0,2.2885
55,0.166667,0.15,0.0,0.0
77,0.875,0.3275,0.0,0.7168
106,0.125,0.0782,0.0,0.002
27,0.708333,0.15,0.0,2.3122
8,0.958333,0.15,1.0,1.0781
48,0.125,0.15,0.0,0.0
103,0.583333,0.15,0.0,1.0626
74,0.833333,0.15,0.0,3.2107
106,0.583333,0.15,0.0,0.0
85,0.416667,0.1625,0.0,0.0
12,0.458333,0.1825,0.0,0.2469
140,0.208333,0.15,0.0,1.2564
90,0.25,0.15,0.0,0.0
7,0.125,0.15,0.0,1.5606
68,0.875,0.1525,0.0,0.0
6,0.291667,0.2175,0.0,2.5735
75,0.541667,0.1588,0.0,3.1602
108,0.666667,0.15,0.0,2.8544
94,0.583333,0.15,0.0,0.0
114,0.291667,0.1905,0.0,0.5446
40,0.25,0.15,0.0,0.5613
73,0.916667,0.2375,0.0,0.7245
94,0.0,0.1625,0.0,0.0
92,0.75,0.15,0.0,4.0486
41,0.791667,0.15,0.0,1.6192
106,0.5,0.1912,0.0,1.5572
22,0.958333,0.15,0.0,0.2006
51,0.541667,0.1625,0.0,0.0426
16,0.875,0.15,0.0,1.7869
133,0.708333,0.15,0.0,0.0
58,0.666667,0.1525,0.0,0.58
57,0.708333,0.1625,0.0,2.9263
44,0.541667,0.15,0.0,0.554
133,0.458333,0.15,0.0,1.7081
72,0.5,0.235,0.0,0.0
73,0.541667,0.15,0.0,0.9752
101,0.0,0.15,0.0,0.0
107,0.083333,0.1675,0.0,0.0
33,0.166667,0.45,0.0,0.4616
23,0.333333,0.294,0.0,1.7263
37,0.5,0.1364,0.0,0.0
94,0.041667,0.15,0.0,1.3356
48,0.916667,0.0723,0.0,0.9749
111,0.625,0.15,0.0,1.104
2,0.75,0.15,0.0,1.2028
116,0.083333,0.15,0.0,0.0
106,0.333333,0.15,0.0,0.0422
7,0.625,0.15,0.0,0.0
24,0.083333,0.15,0.0,0.0
34,0.083333,0.155,0.0,0.0
103,0.875,0.1625,0.0,0.1073
78,0.791667,0.1436,0.0,1.6838
130,0.541667,0.1712,0.0,0.0
70,0.875,0.15,0.2,0.0
46,0.333333,0.198,0.0,0.7854
67,0.875,0.15,0.0,2.5464
101,0.791667,0.15,0.0,0.4361
97,0.583333,0.15,0.0,0.0
111,0.583333,0.15,0.0,0.0
25,0.708333,0.15,0.0,0.5461
101,0.625,0.15,0.0,2.3039
70,0.708333,0.1127,0.2,0.0
60,0.875,0.15,0.0,0.0
119,0.208333,0.15,0.0,2.2089
87,0.75,0.15,0.0,0.7307
106,0.833333,0.15,0.0,2.0128
112,0.291667,0.15,0.0,0.8334
117,0.5,0.45,0.2,0.0
66,0.0,0.2737,0.2,2.0048
2,0.291667,0.15,0.0,0.0
131,0.375,0.15,0.0,0.1693
133,0.125,0.15,0.0,0.0
2,0.5,0.295,0.0,3.3165
75,0.833333,0.15,0.0,2.0543
108,0.333333,0.15,0.0,0.0444
48,0.375,0.15,0.0,0.7969
8,0.375,0.15,0.0,4.7381
60,0.666667,0.15,0.0,2.6552
2,0.291667,0.1436,0.0,0.0
22,0.291667,0.15,0.0,2.0392
20,0.25,0.193,0.0,0.5473
73,0.666667,0.2364,0.0,0.0
124,0.583333,0.15,0.0,0.6169
79,0.458333,0.15,0.0,0.0
4,0.416667,0.2213,0.0,0.0
136,0.833333,0.15,0.0,0.0
8,0.958333,0.15,0.0,1.0944
85,0.041667,0.15,0.0,1.294
76,0.791667,0.231,0.0,1.3455
31,0.916667,0.15,0.0,1.941
24,0.208333,0.15,0.2,0.0
113,0.166667,0.3812,0.2,0.0
60,0.958333,0.15,0.0,1.403
41,0.375,0.15,0.0,0.2436
73,0.541667,0.15,0.0,2.51
108,0.375,0.15,0.0,1.9302
139,0.541667,0.225,0.0,0.3037
51,0.416667,0.1575,0.0,2.4719
12,0.5,0.15,0.0,0.0
30,0.375,0.15,0.0,1.9938
87,0.625,0.15,0.0,0.0
111,0.833333,0.15,0.0,0.0
35,0.833333,0.15,0.0,0.0
95,0.291667,0.1455,0.0,1.5912
128,0.041667,0.15,0.0,0.0
50,0.0,0.15,0.0,0.0
123,0.583333,0.1164,0.0,0.0
100,0.458333,0.2848,0.0,0.0
35,0.833333,0.1762,0.0,3.5026
113,0.041667,0.15,0.0,1.0293
124,0.791667,0.15,0.0,0.66
60,0.583333,0.15,0.0,1.7812
19,0.916667,0.2612,0.0,0.4954
77,0.958333,0.15,0.0,0.0
115,0.041667,0.175,0.0,0.0
54,0.25,0.1309,0.0,0.3787
79,0.208333,0.2625,0.0,0.0
129,0.25,0.15,0.0,0.0
98,0.958333,0.15,0.0,1.3028
94,0.0,0.16,0.0,0.0
123,0.625,0.15,0.0,1.075
120,0.5,0.1625,0.0,3.9495
23,0.583333,0.1325,0.0,0.0
140,0.666667,0.175,0.0,3.3856
115,0.958333,0.15,0.0,0.0
65,0.875,0.1625,0.0,0.4489
53,0.041667,0.1664,0.0,0.0
57,0.916667,0.1918,0.0,0.0
54,0.5,0.1218,0.2,3.7773
26,0.916667,0.15,0.0,0.0
103,0.041667,0.1725,0.0,0.0
67,0.166667,0.0982,0.0,0.0
17,0.625,0.15,0.0,0.0
21,0.125,0.15,0.0,1.1043
25,0.708333,0.15,0.0,0.4753
26,0.166667,0.15,0.0,0.0
51,0.333333,0.15,0.0,0.9567
5,0.541667,0.2825,0.0,0.0
118,0.75,0.2625,0.0,0.0
58,0.541667,0.15,0.0,0.0
63,0.375,0.15,0.0,1.6583
131,0.25,0.1382,0.0,0.2694
122,0.666667,0.15,0.0,0.0
49,0.833333,0.15,0.0,0.0
94,0.333333,0.1091,0.0,0.0
45,0.583333,0.2363,0.0,0.0
16,0.208333,0.1737,0.0,0.0
141,0.125,0.15,0.0,0.5274
62,0.791667,0.15,0.0,1.8373
87,0.875,0.15,0.0,1.2832
131,0.458333,0.15,0.0,2.6437
83,0.583333,0.15,0.0,0.0
29,0.541667,0.15,0.0,2.3604
47,0.208333,0.06,0.0,0.0
133,0.583333,0.15,0.0,1.4974
113,0.75,0.15,0.0,2.8936
8,0.625,0.15,0.0,0.0
42,0.625,0.15,0.0,1.5354
92,0.625,0.15,0.0,1.2582
80,0.791667,0.15,0.0,0.4059
87,0.5,0.15,0.0,2.8985
116,0.208333,0.38,0.0,1.4145
115,0.25,0.2213,0.0,0.1142
102,0.791667,0.275,0.0,0.0
89,0.625,0.15,0.0,0.0
28,0.458333,0.15,0.0,2.9208
1,0.916667,0.15,0.0,0.5543
66,0.833333,0.15,0.0,0.1271
135,0.625,0.17,0.0,0.0
34,0.166667,0.15,0.0,1.1104
132,0.875,0.15,0.0,0.3317
78,0.833333,0.15,0.0,0.0
4,0.291667,0.1236,0.0,3.3523
9,0.333333,0.15,0.0,0.0
121,0.333333,0.3,0.0,3.272
94,0.208333,0.1638,0.0,0.2162
77,0.625,0.15,0.0,1.1911
41,0.416667,0.15,0.0,0.0
98,0.875,0.15,0.0,0.0
82,0.291667,0.15,0.0,2.7716
67,0.416667,0.2375,0.0,0.0
135,0.75,0.15,0.0,3.0134
25,0.25,0.15,0.0,0.0
54,0.166667,0.15,0.0,1.5876
74,0.041667,0.0564,0.0,1.0164
85,0.333333,0.2175,0.0,2.7212
126,0.583333,0.15,0.0,0.8111
125,0.0,0.15,0.0,0.3726
124,0.541667,0.15,0.0,0.0
11,0.833333,0.15,0.0,0.9888
23,0.0,0.15,0.0,0.3504
127,0.833333,0.15,1.0,0.7854
107,0.5,0.1109,0.0,1.0062
134,0.083333,0.15,0.0,2.6319
3,0.5,0.15,0.0,0.0
78,0.25,0.15,0.0,0.472
96,0.25,0.0418,0.0,1.1466
69,0.416667,0.15,0.0,0.0318
12,0.708333,0.15,0.0,0.0
13,0.375,0.1018,0.0,0.0
130,0.375,0.0327,0.0,2.6035
40,0.541667,0.15,0.0,1.1474
88,0.875,0.15,0.0,0.0
52,0.958333,0.1613,0.0,0.0
18,0.125,0.15,0.3,0.3909
18,0.75,0.15,1.0,1.8441
50,0.916667,0.15,0.0,0.0
44,0.25,0.15,0.0,0.0
17,0.916667,0.3175,0.0,0.0
46,0.0,0.15,0.0,0.0
83,0.291667,0.15,0.0,1.0606
103,0.666667,0.15,0.0,0.8097
94,0.375,0.15,0.0,0.0
106,0.791667,0.1625,0.0,3.9724
91,0.375,0.2025,0.0,0.0
95,0.0,0.15,0.0,0.4189
26,0.958333,0.45,0.0,0.0
10,0.666667,0.1812,0.0,0.0
133,0.708333,0.1445,0.0,0.2412
124,0.125,0.1625,0.0,1.8027
44,0.625,0.15,0.0,0.0
95,0.875,0.15,0.0,0.0768
20,0.708333,0.15,0.0,0.0
59,0.25,0.1625,0.0,0.0
94,0.208333,0.15,0.0,0.7884
114,0.291667,0.45,0.0,0.0
50,0.5,0.15,0.0,2.4871
115,0.791667,0.15,0.0,0.0
100,0.333333,0.15,0.0,2.7125
68,0.833333,0.1962,0.0,0.0
38,0.708333,0.1325,0.0,0.0
64,0.083333,0.15,0.0,1.0751
134,0.0,0.1109,0.0,0.0
79,0.708333,0.15,0.0,1.1025
5,0.166667,0.1837,0.0,0.6506
122,0.791667,0.2363,0.0,1.2476
2,0.166667,0.2087,0.0,0.0
100,0.083333,0.15,0.0,1.0236
19,0.166667,0.15,0.2,0.0
25,0.666667,0.15,0.0,1.1976
141,0.541667,0.1073,0.0,5.098
138,0.916667,0.15,0.0,0.0
19,0.541667,0.15,0.0,0.1266
122,0.083333,0.15,0.0,0.0
106,0.833333,0.15,0.0,0.0
69,0.75,0.2975,0.2,0.0
111,0.541667,0.15,0.0,3.2948
46,0.708333,0.15,0.0,0.7876
17,0.75,0.15,0.0,1.7534
114,0.333333,0.15,0.0,0.0
20,0.166667,0.1663,0.0,1.632
106,0.791667,0.15,0.0,2.2376
60,0.291667,0.1525,0.0,0.0
67,0.916667,0.15,0.0,0.0
90,0.208333,0.1327,0.0,1.9739
49,0.041667,0.0091,0.0,0.0
31,0.333333,0.45,0.0,4.6551
76,0.708333,0.15,0.0,0.0
113,0.583333,0.15,0.0,0.5245
77,0.875,0.185,0.0,0.1611
72,0.583333,0.15,0.0,0.0
23,0.666667,0.1625,0.0,0.0692
97,0.458333,0.1625,0.0,0.0
43,0.25,0.15,0.0,0.0
35,0.166667,0.1255,0.0,0.0
95,0.416667,0.175,0.0,0.7982
18,0.625,0.15,0.0,0.5728
121,0.833333,0.15,0.0,0.3826
43,0.5,0.235,0.0,0.8698
18,0.208333,0.2965,0.0,0.0
21,0.291667,0.15,0.0,3.7935
114,0.666667,0.15,0.0,0.2313
30,0.5,0.15,0.0,1.8266
4,0.041667,0.15,0.0,1.394
54,0.916667,0.3875,0.0,1.4879
27,0.166667,0.175,0.0,1.2197
121,0.0,0.15,0.0,0.0
51,0.583333,0.15,0.0,1.8293
10,0.708333,0.15,0.0,0.23
67,0.75,0.1775,0.0,0.0
13,0.916667,0.15,0.0,0.0
50,0.083333,0.15,0.0,0.0
5,0.041667,0.15,0.0,2.1057
115,0.916667,0.15,0.0,0.7632
5,0.291667,0.175,0.0,1.0465
16,0.166667,0.1018,0.0,0.3837
25,0.875,0.15,0.0,2.4728
66,0.5,0.1625,0.0,1.9723
71,0.125,0.15,0.0,1.4078
88,0.25,0.15,0.0,0.604
54,0.041667,0.15,0.2,0.0
100,0.5,0.1625,0.0,0.0
13,0.625,0.15,0.0,1.5244
90,0.75,0.15,0.0,3.6141
58,0.5,0.06,0.2,0.2455
82,0.125,0.15,0.0,0.0
25,0.166667,0.15,0.0,0.0
50,0.541667,0.15,0.0,0.908
134,0.25,0.15,0.0,3.2373
5,0.25,0.175,0.0,0.0
99,0.916667,0.15,0.0,0.0
77,0.541667,0.15,0.0,0.533
11,0.875,0.15,0.0,1.0602
104,0.0,0.15,0.0,1.2409
79,0.333333,0.15,0.0,4.4687
78,0.0,0.15,0.0,1.6373
140,0.875,0.1625,0.0,0.0
132,0.75,0.15,0.0,1.7237
91,0.916667,0.15,0.0,0.0
16,0.5,0.2875,0.0,2.7125
85,0.208333,0.4375,0.0,2.6486
114,0.541667,0.15,0.0,0.0198
76,0.75,0.1625,0.0,0.2231
9,0.041667,0.15,0.0,0.0
88,0.333333,0.1436,0.0,3.7818
6,0.208333,0.15,0.0,1.0062
38,0.625,0.15,0.0,0.0
12,0.25,0.1787,0.0,0.0
59,0.333333,0.15,0.0,0.0
77,0.166667,0.15,0.0,0.0
66,0.666667,0.1625,0.0,0.2273
135,0.083333,0.15,0.0,0.0
54,0.291667,0.15,0.0,0.0
42,0.541667,0.3825,0.0,0.8527
72,0.791667,0.1327,0.0,0.8113
75,0.666667,0.15,0.0,0.0
1,0.208333,0.2112,0.0,1.2846
32,0.458333,0.15,0.0,0.0
105,0.625,0.15,0.0,1.0781
103,0.416667,0.15,0.0,0.0
59,0.416667,0.15,0.0,0.0
75,0.291667,0.1562,0.0,0.0
4,0.583333,0.231,0.0,0.0
49,0.958333,0.15,0.0,0.0
46,0.333333,0.15,0.0,0.0
90,0.708333,0.15,0.0,0.0
65,0.458333,0.15,0.0,0.0783
11,0.333333,0.15,0.0,0.0
41,0.083333,0.15,0.0,1.5172
27,0.208333,0.15,0.0,0.0
125,0.875,0.15,0.0,0.0
124,0.416667,0.15,0.0,0.4126
24,0.916667,0.15,0.0,2.7327
1,0.208333,0.15,0.0,1.471
82,0.708333,0.1875,0.0,3.0363
76,0.833333,0.15,0.0,0.0
22,0.833333,0.15,0.0,0.6949
127,0.041667,0.15,0.0,0.0
131,0.125,0.165,0.0,0.1163
59,0.75,0.15,0.0,4.1568
135,0.25,0.15,0.0,0.0
107,0.458333,0.1455,0.0,0.0
97,0.458333,0.1625,0.0,1.433
27,0.166667,0.15,0.0,0.5814
24,0.416667,0.1016,0.0,0.0
104,0.0,0.1236,0.0,0.0
39,0.916667,0.1625,0.0,0.0
47,0.416667,0.15,0.0,0.4128
76,0.5,0.15,0.0,0.0
104,0.458333,0.15,0.0,0.1225
15,0.916667,0.15,0.0,0.3194
18,0.833333,0.15,0.0,1.9121
138,0.416667,0.4865,0.0,0.0
43,0.708333,0.15,0.0,1.9179
37,0.791667,0.45,0.0,0.0
106,0.291667,0.15,0.0,0.0
48,0.125,0.15,0.0,0.0
21,0.166667,0.15,0.0,0.5048
70,0.541667,0.15,0.0,0.2975
133,0.791667,0.15,0.0,0.7385
95,0.791667,0.15,0.0,1.8723
72,0.166667,0.15,0.0,0.0
4,0.0,0.15,0.0,1.2473
76,0.708333,0.15,0.0,0.0
47,0.375,0.225,0.0,2.4511
19,0.208333,0.15,0.0,0.0
60,0.5,0.15,0.0,0.2966
92,0.416667,0.1613,0.0,0.0
20,0.916667,0.15,0.0,0.0
79,0.583333,0.15,0.0,3.1033
88,0.416667,0.15,0.0,1.1881
90,0.125,0.15,0.0,1.9332
42,0.5,0.15,0.0,0.0
121,0.416667,0.2442,0.0,0.49
80,0.75,0.15,0.0,0.4769
74,0.583333,0.15,0.0,2.0288
127,0.541667,0.15,0.0,1.5016
130,0.208333,0.1214,0.0,4.2339
82,0.875,0.15,0.0,0.4713
17,0.458333,0.15,0.0,1.4379
83,0.0,0.15,0.0,0.692
44,0.416667,0.15,0.0,0.0
58,0.291667,0.15,0.0,0.0
6,0.0,0.15,0.0,0.0
121,0.791667,0.15,0.0,0.0
71,0.375,0.1436,0.0,0.0913
111,0.416667,0.2848,0.0,0.9636
35,0.166667,0.1455,0.0,0.0
33,0.0,0.1575,0.0,0.0
8,0.791667,0.15,0.0,0.0
87,0.208333,0.15,0.0,1.6094
77,0.583333,0.15,0.0,0.5658
132,0.125,0.16,0.0,0.7797
45,0.25,0.1537,0.2,0.0
26,0.625,0.15,0.0,1.8413
133,0.416667,0.15,0.0,0.0
87,0.083333,0.15,0.0,0.0
10,0.875,0.15,0.0,2.8851
113,0.5,0.15,0.0,3.6877
